timeyearmonth_x,bug_rate,config_rate,rma_rate,bems_rate,init_sev_1_2_rate,diag_rate,sw_not_bug_rate,bug_signal,config_signal,rma_signal,bems_signal,sev_signal,diag_signal,swnb_signal,rrr_signal,predict_cap_y
2018-03,3.703703704,11.11111111,66.66666667,0,0,3.703703704,14.81481481,0,0,0,0,0,0,0,0,0
2018-04,0,7.142857143,57.14285714,0,7.142857143,7.142857143,21.42857143,0,0,0,0,0,0,0,0,0
2018-05,15.38461538,0,53.84615385,0,7.692307692,30.76923077,7.692307692,0,0,0,0,0,1,0,0,0
2018-06,0,8.333333333,50,0,16.66666667,25,0,0,0,0,0,0,1,0,0,0
2018-07,0,13.04347826,52.17391304,0,4.347826087,21.73913043,13.04347826,0,0,0,0,0,1,0,0,0
2018-08,9.677419355,25.80645161,25.80645161,3.225806452,6.451612903,6.451612903,25.80645161,0,0,0,1,0,0,1,0,0
2018-09,0,33.33333333,40.74074074,0,7.407407407,0,18.51851852,0,0,0,0,0,0,0,0,0
2016-08,15.84553928,44.20772304,5.592543276,2.92942743,12.78295606,11.85086551,15.5792277,0,0,0,0,0,0,0,0,0
2016-09,15.99443672,39.77746871,4.172461752,2.920723227,10.57023644,10.98748261,19.19332406,0,0,0,0,0,0,0,1,0
2016-10,15.97542243,43.31797235,7.066052227,2.764976959,11.3671275,13.97849462,13.82488479,0,0,0,0,0,0,0,1,1
2016-11,15.45595054,37.40340031,6.182380216,2.936630603,10.35548686,14.52859351,18.23802164,0,0,0,0,0,0,0,1,1
2016-12,18.56617647,39.52205882,5.147058824,1.654411765,10.29411765,15.99264706,15.80882353,0,0,0,0,0,0,0,1,1
2017-01,16.04278075,42.60249554,5.882352941,3.20855615,12.47771836,15.86452763,16.04278075,0,0,0,0,0,0,0,0,0
2017-02,13.88400703,42.00351494,7.205623902,2.108963093,8.084358524,13.00527241,14.93848858,0,0,0,0,0,0,0,1,0
2017-03,16.19937695,39.40809969,5.607476636,2.959501558,11.99376947,17.44548287,14.01869159,0,0,0,0,0,0,0,1,0
2017-04,18.47246892,40.6749556,5.861456483,2.841918295,12.78863233,14.74245115,12.07815275,0,0,0,0,0,0,0,1,0
2017-05,17.13780919,39.92932862,7.950530035,3.886925795,11.83745583,13.42756184,15.01766784,0,0,0,0,0,0,0,1,0
2017-06,14.76091476,44.07484407,3.742203742,3.534303534,11.85031185,13.51351351,16.42411642,0,0,0,0,0,0,0,0,1
2017-07,15.38461538,41.53846154,9.230769231,2.5,10,11.34615385,16.53846154,0,0,0,0,0,0,0,1,1
2017-08,15.50522648,43.20557491,6.968641115,3.658536585,12.36933798,13.06620209,16.20209059,0,0,0,0,0,0,0,1,1
2017-09,15.4,46,6.4,3.4,9.6,12.8,15.2,0,0,0,0,0,0,0,1,0
2017-10,17.13344316,37.89126853,4.942339374,2.965403624,9.555189456,14.66227348,18.61614498,0,0,0,0,0,0,0,1,0
2017-11,16.85761047,42.71685761,3.436988543,2.94599018,13.09328969,13.58428805,16.03927987,0,0,0,0,0,0,0,1,0
2017-12,17.28624535,42.19330855,7.063197026,2.416356877,9.851301115,13.19702602,17.65799257,0,0,0,0,0,0,0,1,0
2018-01,17.54385965,39.96101365,7.407407407,1.559454191,11.89083821,13.06042885,17.34892788,0,0,0,0,0,0,0,1,1
2018-02,20.44534413,41.90283401,6.477732794,3.036437247,10.72874494,12.14574899,16.19433198,0,0,0,0,0,0,0,1,1
2018-03,15.57223265,39.77485929,6.566604128,3.377110694,9.193245779,13.69606004,17.26078799,0,0,0,0,0,0,0,1,1
2018-04,20.27833002,45.52683897,7.157057654,3.180914513,9.940357853,11.92842942,15.10934394,0,0,0,0,0,0,0,1,1
2018-05,14.44043321,42.77978339,7.039711191,1.263537906,11.19133574,13.89891697,15.70397112,0,0,0,0,0,0,0,1,1
2018-06,17.00404858,41.09311741,7.287449393,3.643724696,14.17004049,14.77732794,16.59919028,0,0,0,0,0,0,0,1,0
2018-07,17.14876033,44.21487603,6.611570248,1.652892562,10.12396694,11.7768595,13.63636364,0,0,0,0,0,0,0,1,1
2018-08,14.85148515,42.77227723,7.722772277,2.97029703,9.900990099,13.06930693,15.24752475,0,0,0,0,0,0,0,1,1
2018-09,14.83253589,45.93301435,6.698564593,3.110047847,11.72248804,11.96172249,14.35406699,0,0,0,0,0,0,0,1,1
2016-08,18.75,39.28571429,12.5,6.25,15.17857143,12.5,13.39285714,0,0,1,0,0,0,0,1,1
2016-09,23.77622378,36.36363636,5.594405594,3.496503497,11.18881119,10.48951049,16.78321678,0,0,0,0,0,0,0,0,0
2016-10,22.75862069,39.31034483,7.586206897,1.379310345,17.93103448,9.655172414,13.10344828,0,0,0,0,0,0,0,1,0
2016-11,18.18181818,38.78787879,3.03030303,2.424242424,9.696969697,13.33333333,18.18181818,0,0,0,0,0,0,0,1,0
2016-12,16.82242991,33.64485981,7.476635514,0,11.21495327,14.95327103,21.4953271,0,0,0,1,0,0,0,0,0
2017-01,21.93548387,38.70967742,3.870967742,3.225806452,14.19354839,12.25806452,16.77419355,0,0,0,0,0,0,0,1,1
2017-02,17.64705882,41.91176471,2.941176471,3.676470588,7.352941176,9.558823529,21.32352941,0,0,0,0,0,0,0,0,1
2017-03,22.80701754,49.12280702,5.847953216,5.263157895,11.11111111,10.52631579,13.4502924,0,1,0,0,0,0,0,1,1
2017-04,17.90123457,37.65432099,5.555555556,3.703703704,12.34567901,13.58024691,12.34567901,0,0,0,0,0,0,0,1,1
2017-05,19.88304094,32.74853801,4.093567251,5.263157895,8.187134503,13.4502924,16.95906433,0,0,0,0,0,0,0,1,1
2017-06,19.49685535,31.44654088,4.402515723,4.402515723,12.57861635,13.83647799,18.86792453,0,0,0,0,0,0,0,0,1
2017-07,15.15151515,37.57575758,4.242424242,3.636363636,13.33333333,13.93939394,16.36363636,0,0,0,0,0,0,0,1,0
2017-08,17.37089202,34.27230047,5.164319249,3.755868545,8.450704225,13.61502347,16.90140845,0,0,0,0,0,0,0,1,0
2017-09,18.61702128,42.55319149,3.723404255,4.787234043,12.76595745,15.42553191,15.95744681,0,0,0,0,0,0,0,0,0
2017-10,15.32258065,37.5,5.64516129,3.225806452,11.29032258,14.91935484,16.93548387,0,0,0,0,0,0,0,1,0
2017-11,20.1793722,33.632287,5.829596413,1.793721973,14.34977578,15.69506726,16.14349776,0,0,0,0,0,0,0,1,0
2017-12,19.68911917,32.12435233,6.735751295,4.14507772,8.808290155,14.50777202,16.58031088,0,0,0,0,0,0,0,1,0
2018-01,20.41666667,36.66666667,4.583333333,4.583333333,14.16666667,15,16.25,0,0,0,0,0,0,0,1,1
2018-02,28.5,29,5,4.5,15,16,20.5,1,0,0,0,0,0,0,1,1
2018-03,26.31578947,30.26315789,3.50877193,5.701754386,9.649122807,13.15789474,21.92982456,0,0,0,0,0,0,0,0,1
2018-04,22.42647059,34.19117647,3.676470588,3.308823529,11.76470588,20.22058824,11.76470588,0,0,0,0,0,1,0,1,1
2018-05,22.56944444,38.19444444,5.902777778,3.125,14.58333333,18.40277778,11.80555556,0,0,0,0,0,0,0,1,1
2018-06,21.484375,36.71875,4.296875,4.6875,11.71875,19.140625,10.9375,0,0,0,0,0,1,0,1,1
2018-07,22.89156627,35.34136546,6.024096386,4.016064257,5.62248996,13.65461847,17.26907631,0,0,0,0,0,0,0,1,1
2018-08,19.13357401,45.48736462,3.971119134,2.166064982,6.859205776,13.71841155,13.71841155,0,0,0,0,0,0,0,1,1
2018-09,18.18181818,47.82608696,2.766798419,1.976284585,9.881422925,14.22924901,13.83399209,0,0,0,0,0,0,0,1,1
2016-08,2.922755741,62.7348643,13.15240084,0.104384134,13.46555324,8.455114823,11.27348643,1,0,1,0,0,0,0,0,0
2016-09,4.260089686,58.29596413,11.32286996,0.224215247,13.4529148,11.88340807,9.865470852,0,0,0,0,0,0,1,0,0
2016-10,5.107252298,60.57201226,11.44024515,0.306435138,13.38100102,10.82737487,9.397344229,0,0,0,0,0,0,1,0,0
2016-11,3.551609323,61.93118757,9.988901221,0.332963374,13.98446171,10.2108768,10.87680355,0,0,0,0,0,0,0,0,0
2016-12,4.694323144,60.69868996,8.406113537,0.327510917,12.77292576,10.48034934,12.22707424,0,0,0,0,0,0,0,1,0
2017-01,4.316546763,61.45940391,9.763617677,0.308324769,15.10791367,9.249743063,12.02466598,0,0,0,0,0,0,0,0,0
2017-02,4.367301232,60.806271,7.614781635,0.671892497,15.11758119,10.63829787,12.98992161,0,0,0,0,0,0,0,0,0
2017-03,4.444444444,56.66666667,10.09259259,0.555555556,14.53703704,11.66666667,12.77777778,0,0,0,0,0,0,0,0,0
2017-04,5.11679644,59.06562848,10.01112347,0.667408231,15.57285873,10.567297,9.010011123,0,0,0,0,0,0,1,0,0
2017-05,4.994797086,55.04682622,11.55046826,0.208116545,12.59105099,9.677419355,16.85744017,0,0,0,0,0,0,0,0,0
2017-06,5.159165752,59.82436883,7.574094402,0.439077936,17.45334797,9.110867179,14.27003293,0,0,0,0,0,0,0,1,0
2017-07,5.953827461,54.79951397,10.44957473,0,15.06682868,8.869987849,15.91737546,0,0,0,0,0,0,0,0,0
2017-08,6.337271751,54.99462943,9.559613319,0.644468314,13.64124597,8.700322234,17.40064447,0,0,0,0,0,0,0,0,0
2017-09,5.930470348,58.58895706,9.406952965,1.124744376,13.80368098,7.770961145,16.76891616,0,0,0,1,0,0,0,0,0
2017-10,7.502206531,52.95675199,8.031774051,0.52956752,12.70962048,11.38570168,17.2109444,1,0,0,0,0,0,0,0,0
2017-11,7.323026851,54.84133442,8.543531326,0.244100895,12.04231082,9.194467046,17.24979658,1,0,0,0,0,0,0,0,0
2017-12,5.233853007,56.68151448,9.91091314,0.222717149,12.91759465,9.576837416,17.59465479,0,0,0,0,0,0,0,0,0
2018-01,5.38277512,54.90430622,9.210526316,0.23923445,14.11483254,9.330143541,18.54066986,0,0,0,0,0,0,0,0,0
2018-02,5.025773196,56.70103093,9.664948454,0.128865979,13.78865979,7.474226804,18.17010309,0,0,0,0,0,0,0,0,0
2018-03,5.802047782,57.79294653,9.328782708,0.455062571,11.60409556,8.418657565,14.44823663,0,0,0,0,0,0,0,0,0
2018-04,5.939393939,59.51515152,7.272727273,0.484848485,13.81818182,8.121212121,15.87878788,0,0,0,0,0,0,0,0,0
2018-05,5.268935236,61.58068057,8.122941822,0.329308452,11.63556531,8.232711306,15.36772777,0,0,0,0,0,0,0,0,0
2018-06,6.447368421,58.42105263,7.236842105,0.526315789,13.68421053,7.894736842,17.10526316,0,0,0,0,0,0,0,0,0
2018-07,5.229591837,55.22959184,10.07653061,0.765306122,7.653061224,7.142857143,19.00510204,0,0,0,0,1,0,1,0,0
2018-08,4.265997491,56.58720201,9.410288582,0.501882058,14.55457967,8.657465496,16.43663739,0,0,0,0,0,0,0,0,0
2018-09,5.131964809,58.94428152,7.771260997,1.173020528,13.19648094,8.064516129,16.71554252,0,0,0,1,0,0,0,0,0
2016-08,8.739076155,59.88347898,4.785684561,0.873907615,13.64960466,10.98626717,13.52476072,0,0,0,0,0,0,0,1,0
2016-09,10.0896861,57.08520179,4.977578475,1.121076233,13.2735426,11.88340807,12.24215247,0,0,0,0,0,0,0,1,0
2016-10,9.604268564,55.84704313,5.513561583,0.800355714,13.51711872,13.25033348,13.82836816,0,0,0,0,0,0,0,1,0
2016-11,9.123117803,56.99734278,4.871567759,1.15146147,12.44464128,11.7360496,13.77325066,0,0,0,0,0,0,0,1,0
2016-12,9.555106168,57.28008089,5.005055612,0.859453994,12.23458038,11.1223458,14.66127401,0,0,0,0,0,0,0,1,0
2017-01,9.750927398,57.97562268,5.299417064,1.006889242,11.92368839,12.77159512,12.61261261,0,0,0,0,0,0,0,1,0
2017-02,10.16260163,58.18089431,4.217479675,0.914634146,13.41463415,11.38211382,13.51626016,0,0,0,0,0,0,0,1,0
2017-03,10.86861632,54.51767787,5.106940201,1.615015277,14.92797905,11.39240506,14.84068093,0,0,0,0,0,0,0,1,0
2017-04,10.64791562,55.34907082,4.319437469,1.356102461,14.36464088,11.65243596,13.8121547,0,0,0,0,0,0,0,1,0
2017-05,8.766994843,57.6652602,3.938115331,1.078293483,16.31504923,12.33005157,13.5021097,0,0,0,0,1,0,0,0,0
2017-06,9.302325581,57.00148441,5.047006432,1.533894112,13.7060861,11.23206333,14.59673429,0,0,0,0,0,0,0,1,0
2017-07,8.302088913,54.74022496,5.463310123,1.339046599,11.94429566,11.83717193,15.47937868,0,0,0,0,0,0,0,0,0
2017-08,8.938547486,56.47113594,5.400372439,1.35009311,13.17504655,9.636871508,15.87523277,0,0,0,0,0,0,0,1,0
2017-09,8.36421387,55.53202753,5.240868184,0.952885124,11.01111699,9.793541556,16.62255161,0,0,0,0,0,0,0,1,0
2017-10,11.37656428,53.65946151,3.640500569,1.175578309,11.71786121,10.12514221,16.60978385,0,0,0,0,0,0,0,1,1
2017-11,10.14760148,55.53505535,3.173431734,0.774907749,12.21402214,11.21771218,16.08856089,0,0,0,0,0,0,0,1,1
2017-12,10.55396371,58.2139446,5.682903534,1.241642789,12.08213945,9.694364852,15.37726839,0,0,0,0,0,0,0,1,1
2018-01,10.04636785,58.0628542,5.100463679,1.030396703,11.4374034,9.685729006,16.43482741,0,0,0,0,0,0,0,0,0
2018-02,10.68119891,58.52861035,5.613079019,1.253405995,12.31607629,10.02724796,14.71389646,0,0,0,0,0,0,0,1,0
2018-03,10.17428168,57.51295337,4.898728215,1.365991521,12.15261423,9.279321715,16.06217617,0,0,0,0,0,0,0,1,0
2018-04,11.77675371,61.08550947,4.761904762,1.382488479,11.72555044,9.523809524,13.00563236,0,1,0,0,0,0,0,0,0
2018-05,9.607645875,60.06036217,3.672032193,1.106639839,11.21730382,10.46277666,14.83903421,0,0,0,0,0,0,0,1,1
2018-06,10.9082172,60.11532917,5.09370495,0.768861124,11.10043248,10.23546372,14.4641999,0,0,0,0,0,0,0,1,1
2018-07,9.479649665,56.98093766,4.585265327,1.80319423,9.32509016,10.35548686,16.89850592,0,0,0,0,1,0,0,1,1
2018-08,9.562154001,56.51736286,5.485656769,1.107196779,12.73276296,9.914443885,17.71514847,0,0,0,0,0,0,0,1,0
2018-09,8.30750155,57.40855549,6.199628022,1.053936764,11.77929324,10.72535648,15.43707378,0,0,0,0,0,0,0,1,0
2016-08,15.01014199,45.43610548,5.882352941,0.811359026,15.21298174,11.15618661,17.64705882,0,0,0,0,0,0,0,0,0
2016-09,14.41647597,46.45308924,5.949656751,1.14416476,13.95881007,11.67048055,18.0778032,0,0,0,0,0,0,0,1,0
2016-10,14.15441176,44.85294118,5.882352941,1.470588235,15.25735294,11.58088235,16.72794118,0,0,0,0,0,0,0,1,1
2016-11,15.25735294,46.32352941,5.698529412,1.102941176,13.78676471,11.76470588,17.64705882,0,0,0,0,0,0,0,1,1
2016-12,10.99585062,45.64315353,5.394190871,2.074688797,12.03319502,13.2780083,18.25726141,0,0,0,0,0,0,0,0,1
2017-01,14.79166667,46.04166667,7.5,2.083333333,12.70833333,9.375,16.66666667,0,0,0,0,0,0,0,1,0
2017-02,8.910891089,43.72937294,6.105610561,1.155115512,13.36633663,13.69636964,18.64686469,0,0,0,0,0,0,0,1,0
2017-03,13.66120219,42.34972678,5.327868852,1.912568306,15.0273224,12.70491803,18.16939891,0,0,0,0,0,0,0,1,0
2017-04,14.76510067,46.6442953,6.711409396,2.013422819,14.4295302,9.731543624,16.44295302,0,0,0,0,0,0,0,0,0
2017-05,14.65968586,42.40837696,5.497382199,2.879581152,12.69633508,14.39790576,16.7539267,0,0,0,0,0,0,0,1,0
2017-06,11.95499297,44.16315049,5.344585091,1.406469761,13.36146273,15.18987342,15.33052039,0,0,0,0,0,0,0,0,0
2017-07,13.88140162,45.28301887,7.681940701,1.752021563,15.76819407,12.66846361,15.49865229,0,0,0,0,0,0,0,0,0
2017-08,12.10340776,44.18331375,6.69800235,1.175088132,13.27849589,14.10105758,15.39365452,0,0,0,0,0,0,0,1,0
2017-09,15.89805825,42.96116505,7.038834951,1.577669903,14.80582524,15.29126214,13.22815534,0,0,0,0,0,0,0,1,0
2017-10,15.53985873,39.65691221,6.256306761,1.513622603,14.83350151,13.62260343,17.65893037,0,0,0,0,0,0,0,1,0
2017-11,15.55136664,37.51178134,7.25730443,1.885014138,12.06409048,12.72384543,19.2271442,0,1,0,0,0,0,0,0,1
2017-12,13.68421053,41.16959064,5.029239766,1.403508772,13.56725146,15.55555556,16.37426901,0,0,0,0,0,0,0,1,1
2018-01,15.40726202,41.11874387,5.98626104,2.355250245,12.65947007,13.73895976,15.7016683,0,0,0,0,0,0,0,0,1
2018-02,13.92265193,38.67403315,6.077348066,1.436464088,12.26519337,18.56353591,18.2320442,0,0,0,0,0,0,0,1,1
2018-03,13.80597015,41.41791045,5.876865672,0.932835821,14.45895522,16.1380597,15.95149254,0,0,0,0,0,0,0,1,1
2018-04,14.57528958,42.85714286,3.667953668,2.22007722,11.1003861,16.02316602,15.54054054,0,0,0,0,0,0,0,1,1
2018-05,15.55755396,39.74820144,4.496402878,0.989208633,10.61151079,17.17625899,16.18705036,0,0,0,0,0,0,0,0,0
2018-06,15.3256705,42.14559387,5.268199234,2.203065134,11.97318008,15.99616858,12.45210728,0,0,0,0,0,0,1,0,0
2018-07,11.9966443,43.62416107,4.865771812,1.677852349,9.647651007,15.35234899,16.77852349,0,0,0,0,0,0,0,1,0
2018-08,16.0652921,42.6975945,4.725085911,2.06185567,11.59793814,14.08934708,16.32302405,0,0,0,0,0,0,0,1,0
2018-09,12.16617211,44.01582591,4.549950544,1.285855589,11.47378833,15.628091,17.70524233,0,0,0,0,0,0,0,1,0
2016-08,33.33333333,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09,0,60,20,0,20,0,20,0,0,0,0,0,0,0,0,0
2016-10,0,100,33.33333333,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0
2016-11,0,50,0,0,0,0,25,0,0,0,0,0,0,0,0,0
2016-12,50,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0
2017-01,33.33333333,33.33333333,0,33.33333333,0,0,0,0,0,0,1,0,0,0,1,0
2017-02,33.33333333,66.66666667,66.66666667,0,0,0,33.33333333,0,0,1,0,0,0,0,0,0
2017-03,100,0,0,0,100,0,0,1,0,0,0,1,0,0,0,0
2017-04,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05,0,0,0,0,33.33333333,0,66.66666667,0,0,0,0,0,0,0,0,0
2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07,0,66.66666667,0,0,33.33333333,33.33333333,0,0,0,0,0,0,1,0,0,0
2017-08,0,75,0,0,50,25,0,0,0,0,0,0,0,0,0,0
2017-09,33.33333333,0,0,0,0,0,66.66666667,0,0,0,0,0,0,0,0,0
2017-10,0,50,25,0,0,25,0,0,0,0,0,0,0,0,0,0
2017-11,25,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0
2017-12,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-03,25,50,25,0,0,0,25,0,0,0,0,0,0,0,0,0
2018-04,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
2018-05,0,66.66666667,0,0,16.66666667,0,33.33333333,0,0,0,0,0,0,0,0,0
2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07,25,50,0,0,25,25,0,0,0,0,0,0,0,0,0,0
2018-08,0,66.66666667,0,0,66.66666667,0,33.33333333,0,0,0,0,0,0,0,0,0
2018-09,25,50,0,0,0,25,0,0,0,0,0,0,0,0,0,0
2016-08,11.96581197,41.02564103,2.564102564,2.564102564,8.547008547,14.52991453,21.36752137,0,0,0,0,0,0,0,0,0
2016-09,19.1011236,48.31460674,2.247191011,3.370786517,7.865168539,19.1011236,11.23595506,0,0,0,0,0,0,0,1,0
2016-10,14.13043478,41.30434783,3.260869565,2.173913043,5.434782609,8.695652174,25,0,0,0,0,0,0,0,1,0
2016-11,25,42.70833333,3.125,5.208333333,13.54166667,11.45833333,10.41666667,0,0,0,0,0,0,0,1,0
2016-12,11.94029851,46.26865672,1.492537313,2.985074627,11.94029851,14.92537313,11.94029851,0,0,0,0,0,0,0,0,0
2017-01,26.43678161,43.67816092,1.149425287,4.597701149,13.79310345,11.49425287,17.24137931,0,0,0,0,0,0,0,0,0
2017-02,14.94252874,51.72413793,0,3.448275862,12.64367816,10.34482759,10.34482759,0,0,0,0,0,0,0,1,0
2017-03,15.625,44.53125,3.90625,2.34375,13.28125,8.59375,17.1875,0,0,0,0,0,0,0,0,0
2017-04,20.48192771,45.78313253,6.024096386,6.024096386,18.07228916,12.04819277,12.04819277,0,0,0,0,0,0,0,0,0
2017-05,9.230769231,38.46153846,0,1.538461538,15.38461538,12.30769231,20,0,0,0,0,0,0,0,0,0
2017-06,14.70588235,50,11.76470588,4.411764706,16.17647059,16.17647059,8.823529412,0,0,1,0,0,0,0,0,0
2017-07,12.28070175,36.84210526,1.754385965,7.01754386,14.03508772,15.78947368,19.29824561,0,0,0,0,0,0,0,0,0
2017-08,9.230769231,55.38461538,1.538461538,0,12.30769231,12.30769231,9.230769231,0,0,0,0,0,0,0,1,0
2017-09,15,43.33333333,3.333333333,5,11.66666667,15,15,0,0,0,0,0,0,0,0,0
2017-10,11.29032258,43.5483871,1.612903226,4.838709677,17.74193548,14.51612903,27.41935484,0,0,0,0,0,0,0,1,0
2017-11,28.23529412,35.29411765,1.176470588,3.529411765,7.058823529,15.29411765,21.17647059,0,0,0,0,0,0,0,1,0
2017-12,15.68627451,29.41176471,3.921568627,3.921568627,13.7254902,11.76470588,23.52941176,0,0,0,0,0,0,0,0,0
2018-01,12.5,33.33333333,8.333333333,2.083333333,18.75,10.41666667,14.58333333,0,0,0,0,0,0,0,0,0
2018-02,18.86792453,62.26415094,1.886792453,0,7.547169811,5.660377358,5.660377358,0,0,0,0,0,0,0,0,0
2018-03,13.23529412,48.52941176,1.470588235,4.411764706,10.29411765,8.823529412,14.70588235,0,0,0,0,0,0,0,0,1
2018-04,14.28571429,47.61904762,4.761904762,7.142857143,7.142857143,23.80952381,7.142857143,0,0,0,0,0,0,0,0,1
2018-05,18.42105263,44.73684211,2.631578947,5.263157895,2.631578947,18.42105263,21.05263158,0,0,0,0,0,0,0,0,1
2018-06,14.89361702,42.55319149,4.255319149,8.510638298,10.63829787,27.65957447,10.63829787,0,0,0,0,0,1,0,0,0
2018-07,12.5,52.5,2.5,2.5,7.5,12.5,12.5,0,0,0,0,0,0,0,0,0
2018-08,10,56,2,0,0,14,14,0,0,0,0,0,0,0,0,0
2018-09,14.28571429,39.28571429,7.142857143,14.28571429,14.28571429,14.28571429,21.42857143,0,0,0,1,0,0,0,0,0
2016-08,0,63.63636364,27.27272727,0,18.18181818,0,0,0,0,0,0,0,0,0,1,0
2016-09,7.142857143,14.28571429,35.71428571,0,14.28571429,7.142857143,0,0,1,0,0,0,0,0,0,0
2016-10,0,37.5,68.75,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
2016-11,0,28.57142857,14.28571429,0,28.57142857,28.57142857,0,0,0,0,0,1,1,0,0,0
2016-12,0,44.44444444,22.22222222,0,22.22222222,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0
2017-01,0,30.76923077,53.84615385,0,0,7.692307692,7.692307692,0,0,0,0,0,0,0,0,0
2017-02,0,54.54545455,45.45454545,0,9.090909091,0,0,0,0,0,0,0,0,0,0,0
2017-03,7.692307692,30.76923077,30.76923077,0,15.38461538,0,15.38461538,0,0,0,0,0,0,0,0,0
2017-04,0,14.28571429,64.28571429,0,7.142857143,7.142857143,0,0,0,0,0,0,0,0,0,0
2017-05,0,22.22222222,61.11111111,5.555555556,0,11.11111111,5.555555556,0,0,0,1,0,0,0,0,0
2017-06,0,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07,0,8.333333333,66.66666667,0,0,8.333333333,8.333333333,0,0,0,0,0,0,0,1,0
2017-08,8.333333333,12.5,66.66666667,4.166666667,0,0,0,0,0,0,0,0,0,0,1,0
2017-09,12,20,48,4,8,4,0,0,0,0,0,0,0,0,0,1
2017-10,9.677419355,12.90322581,54.83870968,3.225806452,6.451612903,16.12903226,12.90322581,0,0,0,0,0,0,0,0,1
2017-11,2.941176471,17.64705882,55.88235294,0,0,5.882352941,0,0,0,0,0,0,0,0,1,1
2017-12,0,8.333333333,58.33333333,0,8.333333333,0,8.333333333,0,0,0,0,0,0,0,0,0
2018-01,8.695652174,8.695652174,69.56521739,4.347826087,13.04347826,0,4.347826087,0,0,0,0,0,0,0,1,1
2018-02,0,38.88888889,50,5.555555556,5.555555556,0,5.555555556,0,0,0,1,0,0,0,0,1
2018-03,9.375,18.75,62.5,6.25,9.375,6.25,3.125,0,0,0,1,0,0,0,1,1
2018-04,11.11111111,5.555555556,72.22222222,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0
2018-05,3.448275862,17.24137931,58.62068966,0,0,6.896551724,3.448275862,0,0,0,0,0,0,0,1,0
2018-06,5,5,50,0,5,15,15,0,0,0,0,0,0,0,1,0
2018-07,11.42857143,14.28571429,65.71428571,0,2.857142857,5.714285714,0,0,0,0,0,0,0,0,0,0
2018-08,6.666666667,16.66666667,70,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0
2018-09,0,7.142857143,78.57142857,0,3.571428571,0,7.142857143,0,0,0,0,0,0,0,0,0
2016-08,11.53846154,11.53846154,0,0,3.846153846,3.846153846,65.38461538,0,0,0,0,0,0,0,0,0
2016-09,0,33.33333333,0,0,0,33.33333333,11.11111111,0,0,0,0,0,0,0,0,0
2016-10,9.090909091,27.27272727,9.090909091,0,9.090909091,0,45.45454545,0,0,0,0,0,0,0,0,0
2016-11,26.66666667,40,13.33333333,6.666666667,0,0,13.33333333,0,0,0,0,0,0,0,0,0
2016-12,0,36.36363636,18.18181818,0,0,27.27272727,18.18181818,0,0,0,0,0,0,0,0,0
2017-01,50,0,0,16.66666667,0,16.66666667,16.66666667,0,0,0,0,0,0,0,0,0
2017-02,25,62.5,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0
2017-03,0,37.5,0,0,0,0,50,0,0,0,0,0,0,0,0,0
2017-04,25,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0
2017-05,12.5,62.5,12.5,0,12.5,0,25,0,0,0,0,0,0,0,0,0
2017-06,0,33.33333333,0,33.33333333,33.33333333,0,66.66666667,0,0,0,0,1,0,0,0,0
2017-07,18.18181818,36.36363636,0,0,0,27.27272727,9.090909091,0,0,0,0,0,0,0,0,0
2017-08,5.882352941,35.29411765,0,5.882352941,0,11.76470588,29.41176471,0,0,0,0,0,0,0,0,0
2017-09,16.66666667,33.33333333,8.333333333,0,0,0,25,0,0,0,0,0,0,0,0,0
2017-10,11.11111111,0,11.11111111,11.11111111,0,33.33333333,22.22222222,0,0,0,0,0,0,0,0,0
2017-11,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12,0,27.27272727,9.090909091,27.27272727,0,9.090909091,36.36363636,0,0,0,0,0,0,0,0,0
2018-01,0,0,33.33333333,33.33333333,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0
2018-02,33.33333333,0,33.33333333,33.33333333,33.33333333,0,33.33333333,0,0,0,0,1,0,0,0,0
2018-03,25,0,12.5,12.5,0,37.5,12.5,0,0,0,0,0,0,0,0,0
2018-04,20,20,20,0,0,0,60,0,0,0,0,0,0,0,0,0
2018-05,0,40,20,0,20,0,20,0,0,0,0,0,0,0,0,0
